PO Line ID,Invoice Posting Date,IR Effective Quantity,Invoice Amount
4791684830-2,2023-06-30 00:00:00.000,8.0,81.41
4791685077-10001,2023-03-20 00:00:00.000,1.0,900.0
4791685118-10001,2023-05-04 00:00:00.000,1.0,856.02
4791685159-10,2023-05-10 00:00:00.000,1.0,17.63
4791685159-10001,2023-05-10 00:00:00.000,1.0,901.11
4791685159-10002,2023-05-10 00:00:00.000,1.0,191.14
4791685159-11,2023-05-10 00:00:00.000,8.0,31.8
4791685159-12,2023-05-10 00:00:00.000,25.0,71.74
4791685159-13,2023-05-10 00:00:00.000,0.5,5.53
4791685159-14,2023-05-10 00:00:00.000,7.0,25.54
4791685159-3,2023-05-10 00:00:00.000,1.0,12.21
4791685159-4,2023-05-10 00:00:00.000,1.0,9.3
4791685159-5,2023-05-10 00:00:00.000,1.0,18.2
4791685159-6,2023-05-10 00:00:00.000,1.0,15.84
4791685159-7,2023-05-10 00:00:00.000,1.0,6.51
4791685159-8,2023-05-10 00:00:00.000,1.0,40.25
4791685159-9,2023-05-10 00:00:00.000,1.0,17.04
4791685270-10001,2023-05-03 00:00:00.000,1.0,335.82
4791685270-10002,2023-05-03 00:00:00.000,1.0,440.97
4791685417-1,2023-04-18 00:00:00.000,5.0,240.65
4791685417-10001,2023-04-18 00:00:00.000,1.0,12.03
4791687555-1,2023-05-25 00:00:00.000,2.0,110.59
4791687555-2,2023-03-14 00:00:00.000,1.0,95.73
4791688047-1,2023-03-11 00:00:00.000,2.0,59.52
4791688047-2,2023-03-11 00:00:00.000,2.0,79.75
4791688047-3,2023-03-16 00:00:00.000,2.0,92.72
4791688047-4,2023-03-16 00:00:00.000,1.0,157.39
4791688164-1,2023-03-28 00:00:00.000,2.0,1106.09
4791688164-2,2023-03-28 00:00:00.000,1.0,767.49
4791688164-3,2023-03-28 00:00:00.000,3.0,2966.13
4791688164-4,2023-03-28 00:00:00.000,5.0,2652.37
4791688164-5,2023-03-28 00:00:00.000,1.0,27.08
4791688178-1,2023-03-14 00:00:00.000,3.0,0.24
4791688178-2,2023-03-14 00:00:00.000,1.0,30.75
4791688178-3,2023-03-28 00:00:00.000,1.0,43.95
4791688178-4,2023-03-25 00:00:00.000,2.0,162.08
4791688178-5,2023-03-28 00:00:00.000,10.0,34.19
4791688184-1,2023-03-14 00:00:00.000,12.0,108.52
4791688184-2,2023-03-14 00:00:00.000,12.0,108.52
4791688184-3,2023-03-14 00:00:00.000,12.0,108.52
4791688184-4,2023-03-25 00:00:00.000,12.0,108.52
4791688230-1,2023-03-25 00:00:00.000,24.0,95.41
4791688271-1,2023-04-21 00:00:00.000,1.0,9020.45
4791688272-1,2023-04-21 00:00:00.000,1.0,54.27
4791688276-10001,2023-03-22 00:00:00.000,1.0,4096.95
4791688312-1,2023-03-12 00:00:00.000,31.0,2944.36
4791688312-10,2023-03-12 00:00:00.000,1.0,55.14
4791688312-11,2023-03-12 00:00:00.000,1.0,135.02
4791688312-12,2023-03-12 00:00:00.000,1.0,20.23
4791688312-13,2023-03-12 00:00:00.000,1.0,32.74
4791688312-14,2023-03-12 00:00:00.000,1.0,32.54
4791688312-15,2023-03-12 00:00:00.000,1.0,150.89
4791688312-16,2023-03-12 00:00:00.000,20.0,104.47
4791688312-17,2023-03-12 00:00:00.000,25.0,98.37
4791688312-18,2023-03-12 00:00:00.000,1.0,5.42
4791688312-2,2023-03-12 00:00:00.000,2.0,4.74
4791688312-3,2023-03-12 00:00:00.000,2.0,6.78
4791688312-4,2023-03-12 00:00:00.000,6.0,2.03
4791688312-5,2023-03-12 00:00:00.000,4.0,4.91
4791688312-6,2023-03-12 00:00:00.000,4.0,5.94
4791688312-7,2023-03-12 00:00:00.000,1.0,3.39
4791688312-8,2023-03-12 00:00:00.000,8.0,7.48
4791688312-9,2023-03-12 00:00:00.000,1.0,3.39
4791688319-1,2023-03-25 00:00:00.000,4.0,386.54
4791688379-1,2023-11-17 00:00:00.000,10.0,84.59
4791688379-10,2023-11-17 00:00:00.000,4.0,24.91
4791688379-2,2023-11-17 00:00:00.000,5.0,28.69
4791688379-3,2023-11-17 00:00:00.000,1.0,12.42
4791688379-4,2023-11-17 00:00:00.000,1.0,13.83
4791688379-5,2023-11-17 00:00:00.000,4.0,24.01
4791688379-6,2023-11-17 00:00:00.000,3.0,48.17
4791688379-7,2023-11-17 00:00:00.000,2.0,8.87
4791688379-8,2023-11-17 00:00:00.000,2.0,9.43
4791688379-9,2023-11-17 00:00:00.000,10.0,20.08
4791688458-1,2023-09-07 00:00:00.000,10.0,1455.22
4791688458-2,2023-09-07 00:00:00.000,1.0,339.21
4791688458-3,2023-09-07 00:00:00.000,10.0,279.85
4791688458-4,2023-09-07 00:00:00.000,14.0,783.58
4791688458-5,2023-09-07 00:00:00.000,6.0,470.14
4791688458-6,2023-09-07 00:00:00.000,1000.0,101.76
4791688458-7,2023-09-07 00:00:00.000,1.0,13.56
4791688490-1,2023-03-23 00:00:00.000,4.0,6350.74
4791688523-10001,2023-06-03 00:00:00.000,1.0,472.99
4791688523-10001,2023-06-04 00:00:00.000,1.0,472.99
4791688523-10001,2023-11-01 00:00:00.000,2.0,945.98
4791688560-10001,2023-05-26 00:00:00.000,1.0,1356.85
4791688628-10001,2023-05-09 00:00:00.000,1.0,2097.15
4791688628-10002,2023-05-09 00:00:00.000,1.0,611.5
4791688628-10003,2023-05-09 00:00:00.000,1.0,2621.43
4791688628-10004,2023-05-09 00:00:00.000,1.0,128.9
4791688628-10005,2023-05-09 00:00:00.000,1.0,377.48
4791688628-10006,2023-05-09 00:00:00.000,1.0,195.07
4791688654-10001,2023-03-12 00:00:00.000,1.0,186.56
4791688666-10001,2023-03-12 00:00:00.000,1.0,186.56
4791688889-1,2023-09-08 00:00:00.000,4.0,257.8
4791688889-2,2023-09-08 00:00:00.000,4.0,244.23
4791689093-10001,2023-03-31 00:00:00.000,1.0,678.42
4791689093-10002,2023-03-31 00:00:00.000,1.0,37313.43
4791689093-10003,2023-03-31 00:00:00.000,1.0,3443.01
4791689218-10001,2023-03-08 00:00:00.000,1.0,233.06
4791689218-10001,2023-04-10 00:00:00.000,-1.0,-233.06
4791689254-10001,2023-05-03 00:00:00.000,1.0,302.9
4791689254-10002,2023-05-03 00:00:00.000,1.0,367.54
4791689254-10003,2023-05-03 00:00:00.000,1.0,223.92
4791689255-10001,2023-05-18 00:00:00.000,1.0,1302.57
4791689545-10001,2023-03-13 00:00:00.000,1.0,1119.4
4791690010-1,2023-03-29 00:00:00.000,1.0,6648.57
4791691361-1,2023-03-09 00:00:00.000,10.0,140.97
4791691361-2,2023-03-09 00:00:00.000,1.0,82.02
4791691361-3,2023-03-09 00:00:00.000,2.0,124.69
4791691362-1,2023-03-15 00:00:00.000,24.0,61.7
4791691584-1,2023-06-03 00:00:00.000,2.0,332.83
4791691650-1,2023-08-24 00:00:00.000,1.0,304.74
4791691658-1,2023-04-17 00:00:00.000,49.5,4696.45
4791691658-2,2023-04-17 00:00:00.000,77.0,7305.59
4791691671-1,2023-04-04 00:00:00.000,12.5,976.93
4791691671-2,2023-04-04 00:00:00.000,8.0,759.02
4791691690-1,2023-04-04 00:00:00.000,12.0,1138.53
4791691709-1,2023-04-04 00:00:00.000,191.0,50.53
4791691709-2,2023-04-04 00:00:00.000,84.0,19.94
4791691715-1,2023-05-18 00:00:00.000,1.0,337.5
4791691715-2,2023-05-18 00:00:00.000,1.0,517.5
4791691715-3,2023-05-18 00:00:00.000,1.0,2550.0
4791691715-4,2023-05-18 00:00:00.000,1.0,1830.0
4791691721-10001,2023-04-04 00:00:00.000,1.0,296.33
4791691721-10002,2023-04-04 00:00:00.000,1.0,296.33
4791691721-10003,2023-04-04 00:00:00.000,1.0,511.12
4791691721-10004,2023-04-04 00:00:00.000,1.0,238.26
4791691759-1,2023-06-10 00:00:00.000,2.0,332.83
4791691773-10001,2023-05-09 00:00:00.000,1.0,379.91
4791691773-10002,2023-05-09 00:00:00.000,1.0,2170.96
4791691773-10003,2023-05-09 00:00:00.000,1.0,5698.77
4791691823-10001,2023-03-15 00:00:00.000,1.0,40.7
4791691824-1,2023-05-11 00:00:00.000,1.0,4.36
4791691824-2,2023-05-11 00:00:00.000,1.0,72.89
4791691824-3,2023-05-11 00:00:00.000,3.0,36.83
4791691824-4,2023-05-11 00:00:00.000,2.0,5.29
4791691824-5,2023-05-11 00:00:00.000,6.0,62.72
4791691824-6,2023-05-11 00:00:00.000,6.0,62.72
4791691824-7,2023-05-11 00:00:00.000,6.0,36.83
4791691824-8,2023-05-11 00:00:00.000,1.0,5.86
4791691824-9,2023-05-11 00:00:00.000,1.0,10.14
4791691907-10001,2023-03-28 00:00:00.000,1.0,6118.73
4791691907-10002,2023-03-28 00:00:00.000,1.0,509.83
4791691907-10003,2023-03-28 00:00:00.000,1.0,1128.9
4791691907-10004,2023-03-28 00:00:00.000,1.0,138.27
4791691907-10005,2023-03-28 00:00:00.000,1.0,141.77
4791691907-10006,2023-03-28 00:00:00.000,1.0,101.73
4791691907-6,2023-03-28 00:00:00.000,1.0,105.83
4791691907-7,2023-03-28 00:00:00.000,1.0,84.66
4791692183-1,2023-03-25 00:00:00.000,2.0,26.7
4791692183-3,2023-03-14 00:00:00.000,2.0,14.28
4791692183-4,2023-03-14 00:00:00.000,2.0,15.83
4791692183-5,2023-03-14 00:00:00.000,1.0,17.79
4791692184-10001,2023-03-15 00:00:00.000,1.0,8819.53
4791692336-10001,2023-03-28 00:00:00.000,1.0,8647.62
4791692336-10002,2023-03-28 00:00:00.000,1.0,26.81
4791692336-10003,2023-03-28 00:00:00.000,1.0,67.84
4791692414-10001,2023-04-02 00:00:00.000,1.0,1353.45
4791692414-10002,2023-04-02 00:00:00.000,1.0,88.19
4791692414-10003,2023-04-02 00:00:00.000,1.0,237.44
4791692414-2,2023-04-02 00:00:00.000,22.0,74.62
4791692499-10001,2023-04-24 00:00:00.000,1.0,291.72
4791692499-10002,2023-04-24 00:00:00.000,1.0,400.27
4791692499-10003,2023-04-24 00:00:00.000,1.0,61.05
4791692510-1,2023-07-17 00:00:00.000,2.0,312.94
4791692510-2,2023-07-17 00:00:00.000,2.0,312.94
4791692510-3,2023-07-17 00:00:00.000,2.0,312.94
4791692510-4,2023-07-17 00:00:00.000,2.0,312.94
4791692510-5,2023-07-17 00:00:00.000,2.0,312.94
4791692510-6,2023-07-17 00:00:00.000,2.0,312.94
4791692510-7,2023-07-18 00:00:00.000,1.0,156.47
4791692510-7,2023-09-06 00:00:00.000,1.0,156.47
4791692510-8,2023-09-06 00:00:00.000,2.0,312.94
4791692531-1,2023-03-18 00:00:00.000,1.0,231.84
4791692531-2,2023-03-18 00:00:00.000,1.0,221.89
4791692531-3,2023-03-18 00:00:00.000,1.0,11.94
4791692531-4,2023-03-18 00:00:00.000,1.0,11.94
4791692532-1,2023-03-18 00:00:00.000,2.0,463.69
4791692532-2,2023-03-18 00:00:00.000,2.0,443.78
4791692532-3,2023-03-18 00:00:00.000,2.0,23.88
4791692532-4,2023-03-18 00:00:00.000,2.0,23.88
4791692552-10001,2023-04-19 00:00:00.000,1.0,373.13
4791692590-1,2023-05-04 00:00:00.000,1.0,248.3
4791692590-2,2023-05-04 00:00:00.000,1.0,23.06
4791692590-3,2023-05-04 00:00:00.000,2.0,799.18
4791692590-4,2023-05-04 00:00:00.000,1.0,495.79
4791692590-5,2023-05-04 00:00:00.000,1.0,316.75
4791692605-10001,2023-03-20 00:00:00.000,1.0,582.32
4791692605-10002,2023-03-20 00:00:00.000,1.0,1017.63
4791692650-1,2023-03-28 00:00:00.000,10.0,1.8
4791692651-10001,2023-03-16 00:00:00.000,1.0,309.36
4791692695-1,2023-03-28 00:00:00.000,4.0,1462.95
4791692843-1,2023-04-28 00:00:00.000,1.0,102.44
4791692843-2,2023-04-28 00:00:00.000,1.0,122.11
4791694181-1,2023-04-21 00:00:00.000,4.0,2170.96
4791694181-2,2023-04-21 00:00:00.000,4.0,74.0
4791694181-3,2023-04-21 00:00:00.000,4.0,40.7
4791694181-4,2023-04-21 00:00:00.000,4.0,40.7
4791694345-1,2023-09-01 00:00:00.000,2.0,610.58
4791694551-1,2023-03-11 00:00:00.000,2.0,7.91
4791694551-2,2023-03-11 00:00:00.000,2.0,16.05
4791694551-3,2023-03-11 00:00:00.000,10.0,121.23
4791694551-4,2023-03-11 00:00:00.000,2.0,35.0
4791694551-5,2023-03-11 00:00:00.000,6.0,100.01
4791694551-6,2023-03-11 00:00:00.000,2.0,48.98
4791694551-7,2023-03-11 00:00:00.000,24.0,13.51
4791694705-1,2023-03-22 00:00:00.000,1.0,1351.21
4791694705-2,2023-03-22 00:00:00.000,1.0,1564.57
4791694705-3,2023-03-22 00:00:00.000,1.0,1084.53
4791694705-4,2023-03-22 00:00:00.000,1.0,297.8
4791694705-5,2023-03-22 00:00:00.000,1.0,956.51
4791694705-6,2023-03-22 00:00:00.000,1.0,1031.18
4791694705-7,2023-03-22 00:00:00.000,1.0,6258.27
4791695231-1,2023-03-15 00:00:00.000,4.0,5738.12
4791695231-2,2023-03-15 00:00:00.000,1.0,556.3
4791695232-10001,2023-05-26 00:00:00.000,1.0,3897.55
4791695232-10002,2023-05-26 00:00:00.000,1.0,469.38
4791695232-10003,2023-05-26 00:00:00.000,1.0,661.46
4791695232-10004,2023-05-26 00:00:00.000,1.0,308.68
4791695232-10005,2023-05-26 00:00:00.000,2.0,1050.2
4791695323-10001,2023-03-26 00:00:00.000,1.0,956.58
4791695325-1,2023-03-18 00:00:00.000,1.0,151.96
4791695325-2,2023-03-18 00:00:00.000,1.0,166.21
4791695325-3,2023-03-18 00:00:00.000,1.0,168.92
4791695388-1,2023-03-11 00:00:00.000,9.0,18.37
4791695388-2,2023-03-11 00:00:00.000,3.0,32.42
4791695388-3,2023-03-11 00:00:00.000,1.0,31.84
4791695388-4,2023-03-11 00:00:00.000,12.0,109.66
4791695388-5,2023-03-11 00:00:00.000,12.0,109.49
4791695388-6,2023-03-11 00:00:00.000,3.0,75.54
4791695388-6,2023-03-21 00:00:00.000,3.0,75.54
4791695388-7,2023-03-11 00:00:00.000,6.0,129.81
4791695388-8,2023-03-11 00:00:00.000,3.0,64.9
4791695388-8,2023-03-16 00:00:00.000,9.0,194.72
4791695470-1,2023-03-14 00:00:00.000,10.0,820.62
4791695471-1,2023-03-15 00:00:00.000,4.0,23.66
4791695500-1,2023-03-17 00:00:00.000,8.0,112.02
4791695500-2,2023-03-17 00:00:00.000,5.0,70.01
4791695632-1,2023-04-20 00:00:00.000,3.0,3459.97
4791695632-2,2023-04-20 00:00:00.000,4.0,3527.81
4791695654-10001,2023-05-10 00:00:00.000,1.0,7925.37
4791695654-10001,2023-05-15 00:00:00.000,1.0,7925.37
4791695654-10002,2023-05-15 00:00:00.000,1.0,846.67
4791695654-10002,2023-08-02 00:00:00.000,1.0,846.67
4791695654-10003,2023-05-15 00:00:00.000,1.0,7204.88
4791695654-10004,2023-06-26 00:00:00.000,1.0,7445.04
4791695654-10005,2023-07-24 00:00:00.000,1.0,6244.23
4791695788-10001,2023-05-17 00:00:00.000,1.0,2195.82
4791695811-1,2023-03-21 00:00:00.000,2.0,2876.52
4791695811-2,2023-03-21 00:00:00.000,2.0,2164.17
4791695870-1,2023-04-24 00:00:00.000,1.0,945.64
4791695870-2,2023-04-24 00:00:00.000,1.0,86.22
4791695870-3,2023-04-24 00:00:00.000,1.0,96.54
4791695870-4,2023-04-24 00:00:00.000,1.0,67.16
4791695874-1,2023-06-08 00:00:00.000,60.0,590.23
4791695874-2,2023-06-08 00:00:00.000,2.0,331.07
4791695874-3,2023-06-08 00:00:00.000,6.0,45.3
4791695954-1,2023-03-14 00:00:00.000,4.0,39.32
4791695977-1,2023-03-14 00:00:00.000,2.0,20.01
4791695999-1,2023-03-14 00:00:00.000,1.0,488.8
4791696050-1,2023-03-16 00:00:00.000,3.0,10.27
4791696050-2,2023-03-16 00:00:00.000,6.0,97.36
4791696050-3,2023-03-16 00:00:00.000,6.0,37.08
4791696050-4,2023-03-16 00:00:00.000,1.0,29.23
4791696051-1,2023-03-16 00:00:00.000,2.0,229.63
4791696052-1,2023-03-25 00:00:00.000,1.0,248.14
4791697660-1,2023-03-14 00:00:00.000,1.0,909.93
4791697733-10001,2023-04-12 00:00:00.000,1.0,976.93
4791698427-1,2023-09-18 00:00:00.000,150.0,1021.5
4791698427-2,2023-09-18 00:00:00.000,457.5,6588.0
4791698427-3,2023-09-18 00:00:00.000,2214.0,443242.8
4791698669-1,2023-03-16 00:00:00.000,1.0,107.12
4791698669-2,2023-03-14 00:00:00.000,1.0,69.13
4791698788-1,2023-04-05 00:00:00.000,31.0,4206.24
4791698875-1,2023-03-15 00:00:00.000,1.0,6805.37
4791698875-2,2023-03-15 00:00:00.000,1.0,7606.0
4791698875-3,2023-03-15 00:00:00.000,2.0,9807.74
4791698900-10001,2023-04-19 00:00:00.000,1.0,14246.94
4791698915-1,2023-04-19 00:00:00.000,2.0,172.94
4791698915-2,2023-04-19 00:00:00.000,2.0,172.94
4791698915-3,2023-04-19 00:00:00.000,2.0,172.94
4791698915-4,2023-04-19 00:00:00.000,2.0,172.94
4791699014-1,2024-02-12 00:00:00.000,1.0,1332.96
4791699062-10001,2023-06-20 00:00:00.000,1.0,1394.16
4791699075-10001,2023-06-01 00:00:00.000,2.0,3120.74
4791699075-10002,2023-04-04 00:00:00.000,1.0,2523.74
4791699075-10003,2023-05-19 00:00:00.000,1.0,2442.33
4791699075-10004,2023-07-28 00:00:00.000,1.0,2523.74
4791699075-10005,2024-02-12 00:00:00.000,1.0,976.93
4791699113-10001,2023-05-19 00:00:00.000,1.0,257.8
4791699113-10002,2023-05-19 00:00:00.000,1.0,461.32
4791699115-1,2023-03-14 00:00:00.000,12.0,495.95
4791699132-1,2023-05-03 00:00:00.000,1.0,1500.0
4791699151-1,2023-03-29 00:00:00.000,1.0,491.18
4791699158-1,2023-09-06 00:00:00.000,4.0,2040.0
4791699158-10,2023-09-06 00:00:00.000,320.0,1872.0
4791699158-11,2023-09-06 00:00:00.000,2.0,2203.24
4791699158-2,2023-09-06 00:00:00.000,2.0,2650.0
4791699158-3,2023-09-06 00:00:00.000,60.0,112158.0
4791699158-4,2023-09-06 00:00:00.000,4.0,1276.52
4791699158-5,2023-09-06 00:00:00.000,20.0,6382.6
4791699158-6,2023-09-06 00:00:00.000,4.0,1191.4
4791699158-7,2023-09-06 00:00:00.000,20.0,4692.0
4791699158-8,2023-09-06 00:00:00.000,20.0,4802.4
4791699158-9,2023-09-06 00:00:00.000,75.0,1611.75
4791699322-10001,2023-03-26 00:00:00.000,1.0,45.22
4791699776-1,2023-04-04 00:00:00.000,1.0,173.67
4791699776-2,2023-04-04 00:00:00.000,1.0,238.12
4791700690-10001,2023-06-08 00:00:00.000,1.0,2400.0
4791700755-1,2023-04-18 00:00:00.000,2.0,963.36
4791700755-2,2023-04-18 00:00:00.000,1.0,84.8
4791701017-1,2023-03-16 00:00:00.000,1.0,139.0
4791701017-2,2023-03-15 00:00:00.000,50.0,49.86
4791701017-3,2023-03-22 00:00:00.000,100.0,97.01
4791701140-1,2023-03-25 00:00:00.000,1.0,271.91
4791701140-2,2023-04-05 00:00:00.000,12.0,166.64
4791701145-1,2023-03-13 00:00:00.000,2.0,901.18
4791701145-2,2023-03-13 00:00:00.000,2.0,62.15
4791701591-1,2023-03-31 00:00:00.000,2.0,252.57
4791701652-1,2023-05-22 00:00:00.000,1.0,321.57
4791701652-2,2023-05-22 00:00:00.000,1.0,14.31
4791702040-1,2023-03-25 00:00:00.000,1.0,92.06
4791702040-2,2023-03-25 00:00:00.000,6.0,35.21
4791702040-3,2023-03-25 00:00:00.000,3.0,17.91
4791702040-4,2023-03-25 00:00:00.000,4.0,20.4
4791702040-4,2023-03-28 00:00:00.000,10.0,51.01
4791702040-6,2023-03-28 00:00:00.000,5.0,107.12
4791702467-1,2023-04-03 00:00:00.000,31.0,336.49
4791702467-2,2023-04-03 00:00:00.000,31.0,336.49
4791702706-10001,2023-04-06 00:00:00.000,1.0,591.09
4791702706-10002,2023-04-24 00:00:00.000,1.0,587.01
4791702706-10002,2023-05-11 00:00:00.000,1.0,587.01
4791702706-10003,2023-05-14 00:00:00.000,1.0,160.86
4791702706-10004,2023-04-04 00:00:00.000,1.0,158.85
4791702706-10005,2023-04-04 00:00:00.000,1.0,45.87
4791702706-10006,2023-04-04 00:00:00.000,1.0,2.4
4791702706-10007,2023-04-04 00:00:00.000,1.0,6.45
4791702706-10008,2023-04-04 00:00:00.000,1.0,6.18
4791702816-1,2023-09-07 00:00:00.000,3.0,499.25
4791702855-1,2023-03-24 00:00:00.000,2.0,2066.29
4791702876-1,2023-05-16 00:00:00.000,4.0,181.81
4791702919-1,2023-03-31 00:00:00.000,1.0,101.76
4791702919-2,2023-03-28 00:00:00.000,2.0,242.07
4791702947-10001,2023-04-03 00:00:00.000,1.0,523.13
4791702947-10002,2023-03-28 00:00:00.000,1.0,229.51
4791702947-10003,2023-06-07 00:00:00.000,1.0,5.07
4791702947-10004,2023-03-28 00:00:00.000,1.0,747.13
4791702947-10005,2023-04-03 00:00:00.000,1.0,868.88
4791702950-1,2023-04-13 00:00:00.000,1.0,72.18
4791702950-2,2023-04-13 00:00:00.000,5.0,298.5
4791702950-2,2023-04-14 00:00:00.000,5.0,298.5
4791702950-3,2023-04-13 00:00:00.000,5.0,298.5
4791702950-4,2023-04-14 00:00:00.000,5.0,298.5
4791702950-5,2023-04-13 00:00:00.000,30.0,219.6
4791702950-6,2023-04-13 00:00:00.000,36.0,349.49
4791702950-7,2023-04-14 00:00:00.000,5.0,298.5
4791702974-14,2023-08-07 00:00:00.000,2.0,63.04
4791702974-7,2023-03-29 00:00:00.000,2.0,97.4
4791702990-10001,2023-03-20 00:00:00.000,1.0,232.13
4791703003-1,2023-08-22 00:00:00.000,1.0,0.26
4791703003-2,2023-08-22 00:00:00.000,1.0,0.26
4791703003-3,2023-08-22 00:00:00.000,1.0,0.26
4791703003-4,2023-08-22 00:00:00.000,1.0,0.26
4791703008-10001,2023-04-03 00:00:00.000,1.0,125.0
4791703008-10002,2023-04-03 00:00:00.000,1.0,1548.0
4791703008-10003,2023-04-28 00:00:00.000,1.0,1548.0
4791703008-10004,2023-06-04 00:00:00.000,1.0,1548.0
4791703008-10004,2023-07-04 00:00:00.000,-1.0,-1548.0
4791703008-2,2023-04-03 00:00:00.000,1.0,750.0
4791703042-10001,2023-05-04 00:00:00.000,1.0,1302.57
4791703060-10001,2023-04-03 00:00:00.000,1.0,344.45
4791703060-10002,2023-04-03 00:00:00.000,1.0,78.01
4791703060-10003,2023-05-25 00:00:00.000,1.0,66.2
4791703060-10004,2023-04-03 00:00:00.000,1.0,92.84
4791703060-10005,2023-03-28 00:00:00.000,1.0,523.13
4791703060-10006,2023-04-03 00:00:00.000,1.0,1046.26
4791703122-10001,2023-03-26 00:00:00.000,1.0,291.72
4791703127-10001,2023-04-01 00:00:00.000,1.0,739.48
4791703323-1,2023-04-26 00:00:00.000,2.0,328.33
4791703323-2,2023-05-26 00:00:00.000,6.0,116.29
4791703847-10001,2023-03-29 00:00:00.000,1.0,3415.0
4791703847-10002,2023-03-29 00:00:00.000,1.0,2419.0
4791703848-10001,2023-03-29 00:00:00.000,1.0,950.0
4791703848-10002,2023-03-29 00:00:00.000,1.0,569.0
4791703849-10001,2023-03-29 00:00:00.000,1.0,2850.0
4791703849-10002,2023-03-29 00:00:00.000,1.0,1850.0
4791703857-10002,2023-03-26 00:00:00.000,1.0,168.24
4791703904-10001,2023-04-27 00:00:00.000,1.0,950.0
4791703904-10002,2023-04-27 00:00:00.000,1.0,569.0
4791704386-1,2023-04-03 00:00:00.000,1.0,785.95
4791704497-1,2023-03-23 00:00:00.000,28.0,5.69
4791704497-10001,2023-03-23 00:00:00.000,1.0,0.37
4791704497-10002,2023-03-23 00:00:00.000,1.0,6.64
4791704497-4,2023-03-23 00:00:00.000,28.0,7.4
4791704900-1,2023-04-03 00:00:00.000,31.0,1682.49
4791704942-1,2023-04-03 00:00:00.000,31.0,483.71
4791705828-1,2023-03-24 00:00:00.000,1.0,284.93
4791705834-10001,2023-03-27 00:00:00.000,1.0,520.01
4791705834-10002,2023-05-03 00:00:00.000,1.0,520.01
4791705834-10003,2023-04-01 00:00:00.000,1.0,520.01
4791705834-10004,2023-06-07 00:00:00.000,1.0,520.01
4791705834-10005,2023-06-02 00:00:00.000,1.0,520.01
4791705834-10006,2023-07-01 00:00:00.000,1.0,520.01
4791705834-10007,2023-08-02 00:00:00.000,1.0,520.01
4791705834-10008,2023-09-01 00:00:00.000,1.0,520.01
4791705834-10009,2023-10-05 00:00:00.000,1.0,520.01
4791705834-10010,2023-12-03 00:00:00.000,1.0,520.01
4791705834-10011,2024-10-22 00:00:00.000,1.0,520.01
4791705834-10012,2024-01-04 00:00:00.000,1.0,520.01
4791706211-1,2023-07-14 00:00:00.000,50.0,107.0
4791706211-3,2023-08-16 00:00:00.000,15.0,171.6
4791706211-4,2023-07-14 00:00:00.000,150.0,1326.0
4791706211-5,2023-07-14 00:00:00.000,15.0,4896.45
4791706211-6,2023-07-14 00:00:00.000,7.0,1417.85
4791706211-7,2023-07-14 00:00:00.000,3.0,3271.2
4791706352-10,2023-03-28 00:00:00.000,1.0,459.45
4791706352-10001,2023-03-28 00:00:00.000,1.0,11112.61
4791706352-10002,2023-03-28 00:00:00.000,1.0,74.62
4791706352-11,2023-03-28 00:00:00.000,1.0,1183.14
4791706352-12,2023-03-28 00:00:00.000,1.0,51.39
4791706352-13,2023-03-28 00:00:00.000,1.0,21.55
4791706352-14,2023-03-28 00:00:00.000,1.0,36.93
4791706352-15,2023-03-28 00:00:00.000,1.0,261.49
4791706352-16,2023-03-28 00:00:00.000,1.0,27.13
4791706352-17,2023-03-28 00:00:00.000,1.0,84.2
4791706352-18,2023-03-28 00:00:00.000,1.0,154.38
4791706352-19,2023-03-28 00:00:00.000,1.0,166.86
4791706352-2,2023-03-28 00:00:00.000,1.0,28.88
4791706352-20,2023-03-28 00:00:00.000,2.0,133.73
4791706352-21,2023-03-28 00:00:00.000,1.0,56.09
4791706352-22,2023-03-28 00:00:00.000,1.0,8.58
4791706352-23,2023-03-28 00:00:00.000,1.0,33.92
4791706352-24,2023-03-28 00:00:00.000,1.0,110.72
4791706352-25,2023-03-28 00:00:00.000,1.0,184.73
4791706352-26,2023-03-28 00:00:00.000,1.0,143.12
4791706352-27,2023-03-28 00:00:00.000,1.0,26.64
4791706352-28,2023-03-28 00:00:00.000,1.0,24.91
4791706352-29,2023-03-28 00:00:00.000,2.0,175.3
4791706352-3,2023-03-28 00:00:00.000,1.0,41.87
4791706352-30,2023-03-28 00:00:00.000,1.0,44.12
4791706352-31,2023-03-28 00:00:00.000,1.0,6782.17
4791706352-32,2023-03-28 00:00:00.000,1.0,65.83
4791706352-33,2023-03-28 00:00:00.000,1.0,19.11
4791706352-34,2023-03-28 00:00:00.000,1.0,51.39
4791706352-35,2023-03-28 00:00:00.000,1.0,64.87
4791706352-36,2023-03-28 00:00:00.000,1.0,407.05
4791706352-37,2023-03-28 00:00:00.000,3.0,10.07
4791706352-38,2023-03-28 00:00:00.000,1.0,185.99
4791706352-39,2023-03-28 00:00:00.000,1.0,15.59
4791706352-4,2023-03-28 00:00:00.000,1.0,60.47
4791706352-40,2023-03-28 00:00:00.000,1.0,234.05
4791706352-41,2023-03-28 00:00:00.000,1.0,19.83
4791706352-42,2023-03-28 00:00:00.000,1.0,92.8
4791706352-43,2023-03-28 00:00:00.000,1.0,23.3
4791706352-44,2023-03-28 00:00:00.000,1.0,401.31
4791706352-45,2023-03-28 00:00:00.000,18.0,136.52
